疐	chí
疑	nghi
疒	nạch
疔	đinh
疘	giang
疙	ngật
疚	cứu
疝	sán
疢	sấn
疣	vưu
疤	ba
疥	giới
疫	dịch
疰	chú
疲	bì
疳	cam
疴	a
疵	tì
疸	đản
疹	chẩn
疼	đông
疽	thư
疾	tật
疿	phi
痀	câu
痁	thiêm
痂	già
痃	hiền
痄	chá
病	bệnh
痘	đậu
痙	kính
痛	thống
痞	bĩ
痠	toan
痢	lị
痣	chí
痧	sa
痰	đàm
痱	phi
痲	ma
痳	lâm
痴	si
痹	tí
痺	tí
痼	cố
痾	a
痿	nuy
瘀	ứ
瘁	tuỵ
瘃	chúc
瘈	khế
瘊	hầu
瘋	phong
瘌	lạt
瘍	dương
瘏	đồ
瘐	dũ
瘓	hoán
瘕	hà
瘖	âm
瘗	ế
瘛	xiết
瘝	quan
瘞	ế
瘟	ôn
瘠	tích
瘡	sang
瘢	ban
瘤	lựu
瘥	ta
瘦	sấu
瘧	ngược
瘩	đáp
瘭	tiếu
瘰	lỗi
瘲	túng
瘳	sưu
瘴	chướng
瘵	sái
瘸	qua
瘻	lũ
瘼	mạc
療	liệu
癃	lung
癅	lựu
癆	lao
癈	phế
癉	đản
癌	nham
癎	giản
癒	dũ
癖	phích
癗	luỹ
癘	lệ
癜	điến
癟	miết
癡	si
癢	dưỡng
癤	tiết
癥	trưng
癧	lịch
癩	lại
癬	tiển
癭	anh
癮	ẩn
癯	cù
癰	ung
癱	than
癲	điên
癶	bát
癸	quý
登	đăng
發	phát
白	bạch
百	bách
皐	cao
皓	hạo
皖	hoàn
皙	tích
皚	ngai
皜	hạo
皞	hạo
皡	hạo
皤	bà
皦	kiểu
皭	tước
皮	bì
皰	pháo
皴	thuân
皸	quân
皺	trứu
皻	cha
皼	cổ
皿	mãnh
盂	vu
盃	bôi
盅	chung
盆	bồn
盇	hạp
盈	doanh
益	ích
盌	oản
盍	hạp
盎	áng
盒	hạp
盔	khôi
盖	cái
盛	thịnh
盜	đạo
盞	trản
盟	minh
盡	tận
監	giam
盤	bàn
盥	quán
盦	am
盧	lô
盩	chu
盪	đãng
盬	cổ
目	mục
相	tương
盹	truân
盻	hễ
盼	phán
省	tỉnh
眄	miện
眇	miễu
眈	đam
眉	mi
眊	mạo
看	khán
眎	thị
眙	dị
眚	sảnh
眛	muội
眞	chân
真	chân
眵	si
眶	khuông
眷	quyến
眸	mâu
眺	thiếu
眼	nhãn
眽	mạch
眾	chúng
睂	mi
睅	hạn
睆	hoản
睇	thê
睊	quyến
睍	hiển
睏	khốn
睚	nhai
睛	tình
睜	tĩnh
睞	lãi
睟	tuý
睡	thuỵ
睢	tuy
督	đốc
睥	bễ
睦	mục
睨	nghễ
睪	dịch
睫	tiệp
睬	thải
睹	đổ
睽	khuê
睾	cao
瞌	khạp
瞍	tẩu
瞎	hạt
瞑	minh
瞖	ế
瞞	man
瞠	sanh
瞢	măng
瞥	miết
瞧	tiều
瞪	trừng
瞬	thuấn
瞭	liệu
瞰	khám
瞳	đồng
瞶	quý
瞷	gián
瞻	chiêm
瞽	cổ
瞾	chiếu
瞿	cù
矇	mông
矉	tần
矍	quắc
矑	lô
矗	súc
矙	khám
矚	chúc
矛	mâu
矜	căng
矞	duật
矟	sáo
矢	thỉ
矣	hĩ
知	tri
矦	hầu
矧	thẩn
矩	củ
短	đoản
矮	ải
矯	kiểu
矰	tăng
矱	hoạch
石	thạch
矻	khốt
矼	cang
矽	tịch
砂	sa
砆	phu
砉	hoạch
砌	thế
砍	khảm
砑	nhạ
砒	tì
砝	kiếp
砥	chỉ
砦	trại
砧	châm
砭	biêm
砮	nỗ
砲	pháo
破	phá
砷	thân
硃	chu
硇	nao
硎	hình
硏	nghiên
硜	khanh
硝	tiêu
硨	xa
硫	lưu
硬	ngạnh
确	xác
硯	nghiễn
硼	bằng
碁	kỳ
碇	đĩnh
碉	điêu
碌	lục
碍	ngại
碎	toái
碑	bi
碓	đối
碔	vũ
碗	oản
碘	điển
碞	nham
碟	điệp
碡	độc
碣	kiệt
碧	bích
碩	thạc
碪	châm
碭	nãng
碯	não
碰	bính
碱	thiêm
確	xác
碼	mã
碾	niễn
磁	từ
磅	bàng
磉	tảng
磊	lỗi
磋	tha
磐	bàn
磑	ngại
磔	trách
磕	khái
磗	chuyên
磠	lỗ
磧	thích
磨	ma
磬	khánh
磯	ki
磲	cừ
磴	đặng
磷	lân
磺	hoàng
磻	bàn
磽	khao
礁	tiều
礌	lôi
礎	sở
礙	ngại
礜	dự
礞	mông
礟	pháo
礦	quáng
礧	lôi
礪	lệ
礫	lịch
礬	phàn
礮	pháo
礱	lung
礴	bạc
示	kỳ
礼	lễ
礽	nhưng
社	xã
礿	dược
祀	tự
祁	kỳ
祇	kỳ
祈	kỳ
祉	chỉ
祊	banh
祐	hữu
祓	phất
祔	phụ
祕	bí
祖	tổ
祗	chi
祘	toán
祚	tộ
祛	khư
祜	hỗ
祝	chúc
神	thần
祟	tuý
祠	từ
祥	tường
祧	thiêu
票	phiếu
祫	hợp
祭	tế
祲	tẩm
祺	kỳ
祼	quán
祿	lộc
禀	bẩm
禁	cấm
禄	lộc
禊	hễ
禋	nhân
禍	hoạ
禎	trinh
福	phúc
稱	xưng
致	trí
臺	đài
臻	trăn
臼	cữu
臾	du
臿	tráp
舀	yểu
舁	dư
舂	thung
舃	tích
舄	tích
舚	thiêm
舛	suyễn
舜	thuấn
舝	hạt
舞	vũ
舟	chu
舡	hang
舢	san
舩	thuyền
航	hàng
舫	phảng
般	bàn
禔	đề
禕	y
禖	môi
禘	đế
禡	mã
禦	ngự
禧	hi
禩	tự
禪	thiện
禫	đạm
禮	lễ
禰	nỉ
禱	đảo
禳	nhương
禴	dược
禸	nhựu
禹	vũ
禺	ngu
禽	cầm
禾	hoà
禿	ngốc
秀	tú
私	tư
秆	cán
秈	tiên
秉	bỉnh
秊	niên
秋	thu
科	khoa
秒	miểu
秔	canh
秕	bỉ
秖	kỳ
秘	bí
租	tô
秣	mạt
秤	xứng
秦	tần
秧	ương
秩	trật
秫	thuật
秬	cự
秭	tỉ
秸	kiết
移	di
稀	hi
稂	lang
稃	phù
稅	thuế
稈	cán
稊	đề
稷	tắc
稺	trĩ
稻	đạo
稼	giá
稽	kê
稾	cảo
稿	cảo
穀	cốc
穄	tế
穅	khang
程	trình
稌	đồ
稍	sảo
稔	nhẫm
稗	bại
稚	trĩ
稜	lăng
稞	khoa
稟	bẩm
稠	trù
稭	giai
種	chủng
穆	mục
穇	sam
穈	môn
穉	trĩ
穌	tô
積	tích
穎	dĩnh
穗	tuệ
穠	nùng
穡	sắc
穢	uế
穤	nhu
穨	đồi
穩	ổn
穫	hoạch
穰	nhương
穴	huyệt
穵	ấp
究	cứu
穸	tịch
穹	khung
空	không
穽	tỉnh
穿	xuyên
窀	truân
突	đột
窄	trách
窅	yểu
窆	biếm
窈	yểu
窊	oa
窑	diêu
窒	trất
窓	song
窔	yểu
窕	điệu
窖	diếu
窗	song
窘	quẫn
窞	đạm
窟	quật
窠	khoà
窣	tốt
窨	ấm
窩	oa
窪	oa
窬	du
窮	cùng
窯	diêu
窰	diêu
窳	dũ
窵	điếu
窶	cũ
窸	tất
窺	khuy
窾	khoản
窿	lung
竄	thoán
竅	khiếu
竇	đậu
竈	táo
竊	thiết
立	lập
站	trạm
竚	trữ
竝	tịnh
竟	cánh
章	chương
竣	thuân
童	đồng
竦	tủng
竪	thụ
竫	tĩnh
竭	kiệt
端	đoan
競	cạnh
竸	cạnh
竹	trúc
竺	trúc
竽	vu
竾	trì
竿	can
笆	ba
笇	toán
笈	cấp
笊	tráo
笋	duẩn
笏	hốt
笑	tiếu
笙	sanh
笛	địch
笞	si
笠	lạp
笥	tứ
符	phù
笨	bổn
笪	đát
笫	chỉ
第	đệ
笱	cú
笳	già
笵	phạm
筅	tiển
筆	bút
筇	cung
等	đẳng
筋	cân
筌	thuyên
筍	duẩn
筏	phiệt
筐	khuông
筑	trúc
筒	đồng
筓	kê
答	đáp
策	sách
筞	sách
筠	quân
筢	ba
筤	lang
筥	cử
筦	quản
筩	đồng
筭	toán
筮	thệ
筯	trợ
筰	tạc
筱	tiểu
筲	sao
筳	đình
筴	sách
筵	diên
筷	khoái
筸	can
箆	bề
箇	cá
箋	tiên
箍	cô
箏	tranh
箑	tiệp
箒	trửu
箔	bạc
箕	ki
算	toán
箚	tráp
箜	không
箝	kiềm
箠	chuỷ
管	quản
箬	nhược
箭	tiến
箯	tiên
箱	tương
箲	tiển
箴	châm
箸	trứ
節	tiết
篁	hoàng
範	phạm
篆	triện
篇	thiên
築	trúc
篋	khiếp
篌	hầu
篔	vân
篙	cao
篚	phỉ
篛	nhược
篝	câu
篠	tiểu
篡	soán
篤	đốc
篥	lật
篦	bề
篨	trừ
篩	si
篪	trì
篲	tuệ
篳	tất
篴	địch
篷	bồng
篼	đâu
篾	miệt
簀	trách
簇	thốc
簉	sứu
簋	quỹ
簍	lâu
簏	lộc
簑	thoa
簒	soán
簞	đan
簟	điệm
簠	phủ
簡	giản
簦	đăng
簧	hoàng
簨	tuẩn
簪	trâm
簫	tiêu
簮	trâm
簴	cự
簷	diêm
簸	bá
簹	đương
簽	thiêm
簾	liêm
簿	bộ
籃	lam
籌	trù
籍	tịch
籐	đằng
籑	soạn
籑	soạn
籒	trứu
籖	thiêm
籙	lục
籛	tiên
籜	thác
籟	lại
籠	lung
籤	thiêm
籥	thược
籧	cừ
籩	biên
籪	đoán
籬	li
籮	la
籯	doanh
籰	dược
籲	dụ
米	mễ
籼	tiên
籽	tử
粃	chuỷ
粢	tư
粥	chúc
粧	trang
粮	lương
粰	phu
粱	lương
粲	sán
粳	canh
粵	việt
粹	tuý
粺	bại
粽	tống
精	tinh
糅	nhữu
糇	hầu
糈	tư
糉	tống
糊	hồ
糐	đoàn
糒	bí
糕	cao
糖	đường
糗	khứu
糙	tháo
糜	mi
糝	tảm
糞	phẩn
糟	tao
糠	khang
糧	lương
糯	nhu
糰	đoàn
糱	nghiệt
糲	lệ
糴	địch
糵	nghiệt
糶	thiếu
糸	mịch
系	hệ
肊	ức
肋	lặc
肌	cơ
肎	khẳng
肓	hoang
肖	tiếu
肘	trửu
肚	đỗ
肛	giang
舊	cựu
褻	tiết
襁	cưỡng
襃	bao
襄	tương
襆	bộc
襇	cán
襌	đan
襍	tập
襏	bát
襖	áo
襚	tùy
襜	xiêm
襞	bích
襟	khâm
襠	đang
襢	đản
襤	lam
襦	nhu
謡	dao
謦	khánh
謨	mô
謪	trích
謬	mậu
謯	trớ
謳	âu
謷	ngao
謹	cẩn
謻	di
謼	hô
謾	mạn
譁	hoa
跼	cục
跽	kị
踁	hĩnh
踉	lương
踊	dũng
踏	đạp
踐	tiễn
踖	tích
踘	cúc
踝	hoã
踞	cứ
踟	trì
踡	quyền
踢	thích
踣	phấu
踥	thiếp
糾	củ
紀	kỉ
紂	trụ
紃	xuyên
約	ước
紅	hồng
紆	hu
紇	hột
紈	hoàn
紉	nhân
紊	vặn
紋	văn
納	nạp
紐	nữu
紓	thư
純	thuần
紕	bì
紗	sa
紘	hoành
紙	chỉ
級	cấp
紛	phân
紜	vân
紝	nhâm
素	tố
紡	phưởng
索	tác
紥	trát
紫	tử
紬	trừu
紮	trát
累	luy
細	tế
紱	phất
紲	tiết
紳	thân
紵	trữ
紹	thiệu
紺	cám
紼	phất
紾	chẩn
紿	đãi
絀	truất
終	chung
絃	huyền
組	tổ
絅	quýnh
絆	bán
絍	nhâm
絏	tiết
結	kết
絕	tuyệt
絖	khoáng
絚	căng
絛	thao
絜	kiết
絞	giảo
絡	lạc
絢	huyến
給	cấp
絨	nhung
絪	nhân
絫	luỹ
絮	nhứ
絰	điệt
統	thống
絲	ti
絳	ráng
絹	quyên
絺	hi
綁	bảng
綃	tiêu
綆	cảnh
綈	đề
綉	tú
綌	khích
綍	phất
綏	tuy
經	kinh
綜	tống
綠	lục
綢	trù
綣	quyển
綦	kỳ
綫	tuyến
綬	thụ
維	duy
綮	khể
綯	đào
綰	oản
綱	cương
網	võng
綳	banh
綴	chuế
綵	thải
綷	tuý
綸	luân
綹	lữu
綺	khỉ
綻	trán
綽	xước
綾	lăng
綿	miên
緅	tưu
緇	truy
緉	lưỡng
緊	khẩn
緋	phi
緌	nhuy
総	tổng
緐	phồn
緒	tự
緗	tương
緘	giam
線	tuyến
緜	miên
緝	tập
緞	đoạn
締	đế
緡	mân
緣	duyến
縩	sái
縫	phùng
縭	li
縮	súc
縰	sỉ
縱	túng
縲	luy
縴	khiên
縵	man
縶	trập
縷	lũ
縹	phiếu
縻	mi
總	tổng
緤	tiết
緥	bảo
緦	ti
編	biên
緩	hoãn
緪	căng
緬	miễn
緯	vĩ
緲	miểu
練	luyện
緶	biền
緹	đề
緻	trí
縈	oanh
縉	tấn
縊	ải
縋	truý
縐	trứu
縑	kiêm
縕	ôn
縚	thao
縛	phược
縝	chẩn
縞	cảo
縟	nhục
縠	hộc
縢	đằng
縣	huyền
績	tích
縿	sam
繁	phồn
繃	banh
繄	ê
繅	sào
繆	mâu
繇	diêu
繈	cưỡng
繐	huệ
繒	tăng
織	chức
繕	thiện
繖	tản
繙	phiên
繚	liễu
繞	nhiễu
繡	tú
繢	hội
繩	thằng
繪	hội
繫	hệ
繭	kiển
繮	cương
繯	hoán
繰	sào
繳	chước
繹	dịch
繻	nhu
繼	kế
繽	tân
繾	khiển
纁	huân
纂	toản
纆	mặc
纇	lỗi
纊	khoáng
續	tục
纍	luy
纎	tiêm
纏	triền
纑	lô
纒	triền
纓	anh
纔	tài
纖	tiêm
纘	toản
纚	sỉ
纛	đạo
纜	lãm
罌	anh
罍	lôi
罎	đàm
罐	quán
网	võng
罔	võng
罕	hãn
罘	phù
罛	cô
罝	ta
罟	cổ
罡	cương
罣	quái
罥	quyến
罨	yểm
罩	tráo
罪	tội
罫	quải
罭	vực
置	trí
罰	phạt
罱	lãm
署	thự
罳	ti
罵	mạ
罷	bãi
罹	li
罽	kế
罾	tăng
罿	đồng
羀	lữu
羃	mạc
羅	la
羆	bi
羇	ki
羈	ki
羊	dương
羋	mị
羌	khương
美	mĩ
羐	dũ
羑	dũ
羓	ba
羔	cao
羖	cổ
羚	linh
羜	trữ
羝	đê
羞	tu
羢	nhung
羣	quần
群	quần
羨	tiện
義	nghĩa
羯	yết
羲	hi
羵	phần
羶	thiên
羸	luy
羹	canh
羼	sạn
羽	vũ
羿	nghệ
翁	ông
翅	sí
翊	dực
翌	dực
翎	linh
習	tập
翔	tường
翕	hấp
翛	tiêu
翟	địch
翠	thuý
翡	phỉ
翣	sáp
翥	chứ
翦	tiễn
翩	phiên
翫	ngoạn
翬	huy
翮	cách
翰	hàn
翳	ế
翶	cao
翹	kiều
翻	phiên
翼	dực
翽	hối
翾	huyên
翿	đạo
耀	diệu
老	lão
考	khảo
耄	mạo
者	giả
耆	kỳ
耇	cẩu
耈	cẩu
耊	điệt
耋	điệt
而	nhi
耍	sái
耎	nhuyễn
耐	nại
耑	chuyên
耒	lỗi
耔	tỉ
耕	canh
耗	háo
耘	vân
耙	bá
耜	tỉ
耞	gia
耡	sừ
耦	ngẫu
耨	nậu
耰	ưu
耳	nhĩ
耶	da
耼	đam
耽	đam
耿	cảnh
聃	đam
聆	linh
聇	sỉ
聊	liêu
聒	quát
聖	thánh
聘	sính
聚	tụ
聞	văn
聡	thông
聫	liên
聯	liên
聰	thông
聲	thanh
聳	tủng
聴	thính
聵	hội
聶	niếp
職	chức
肅	túc
肆	tứ
肇	triệu
肈	triệu
肉	nhục
肝	can
股	cổ
肢	chi
肥	phì
肧	phôi
肩	kiên
肪	phương
肫	truân
肭	nạp
肯	khẳng
肱	quăng
育	dục
肴	hào
肸	hật
肺	phế
胃	vị
胆	đảm
背	bối
胎	thai
胏	chỉ
胔	tí
胖	bàn
胙	tạc
胚	phôi
胛	giáp
胝	chi
胞	bào
胠	khư
胡	hồ
艴	phật
艶	diễm
艷	diễm
艷	diễm
艸	thảo
艽	giao
艾	ngải
芃	bồng
芄	hoàn
芊	thiên
芋	dụ
覃	đàm
覆	phúc
胤	dận
胥	tư
胭	yên
胯	khố
胰	di
胱	quang
胴	đỗng
胸	hung
能	năng
胾	chí
脂	chi
脃	thuý
脅	hiếp
脆	thuý
脈	mạch
脉	mạch
脊	tích
脖	bột
脗	vẫn
脘	quản
脚	cước
脛	hĩnh
脝	hanh
脞	thoả
脡	đĩnh
脣	thần
脧	tuyên
脩	tu
脫	thoát
脬	phao
脯	bô
脰	đậu
脹	trướng
脾	tì
腁	biền
腆	thiển
腊	tịch
腋	dịch
腌	yêm
腎	thận
腐	hủ
腑	phủ
腓	phì
腔	khang
腕	oản
腠	thấu
腥	tinh
腦	não
腩	nạm
腫	thũng
腮	tai
腯	đột
腰	yêu
腱	kiện
腳	cước
腴	du
腷	phức
腸	tràng
腹	phúc
腺	tuyến
腿	thối
膀	bàng
膂	lữ
膃	ột
膆	tố
膈	cách
膊	bác
膋	liêu
膏	cao
膓	tràng
膘	phiêu
膚	phu
膛	thang
膜	mô
膝	tất
膞	thuần
膠	giao
膨	bành
膩	nị
膰	phiền
膳	thiện
膴	hô
膵	tuỵ
膺	ưng
膽	đảm
膾	quái
膿	nùng
臀	đồn
臂	tí
臄	cược
臆	ức
臉	kiểm
臊	tao
臋	đồn
臍	tề
臏	tẫn
臑	nao
臕	phiêu
臘	lạp
臙	yên
臚	lư
臛	hoắc
臝	loả
臞	cù
臟	tạng
臠	luyến
臡	nê
臢	châm
臣	thần
臥	ngoạ
臧	tang
臨	lâm
自	tự
臬	nghiệt
臭	xú
臯	cao
至	chí
舅	cữu
與	dữ
興	hưng
舉	cử
舌	thiệt
舍	xá
舐	thỉ
舒	thư
舔	thiểm
舖	phô
舘	quán
舲	linh
舳	trục
舴	trách
舵	đà
舶	bạc
舷	huyền
舸	khả
船	thuyền
艁	tạo
艄	sao
艇	đĩnh
艋	mãnh
艘	tao
艟	đồng
艣	lỗ
艤	nghĩ
艦	hạm
艨	mông
艫	lô
艮	cấn
良	lương
艱	gian
色	sắc
芍	thược
芎	khung
芑	khỉ
芒	mang
芘	tỉ
芙	phù
芝	chi
芟	sam
芡	khiếm
芣	phù
芥	giới
芧	trữ
芨	cập
芩	cầm
芪	kỳ
芫	nguyên
芬	phân
芭	ba
芮	nhuế
芯	tâm
芰	kị
花	hoa
芳	phương
芷	chỉ
芸	vân
芹	cần
芻	sô
芼	mạo
芽	nha
芾	phất
苐	đệ
苑	uyển
苒	nhiễm
苓	linh
苔	đài
苕	điều
苖	miêu
苙	lập
苛	hà
苜	mục
苞	bao
苟	cẩu
苡	dĩ
苣	cự
若	nhược
苦	khổ
苧	trữ
苫	thiêm
英	anh
苴	tư
苶	niết
苹	bình
苻	phù
苽	cô
苾	bật
茀	phất
茁	truất
茂	mậu
范	phạm
茄	gia
茅	mao
茆	lữu
茇	bạt
茉	mạt
茌	trì
茗	mính
茘	lệ
茜	thiến
茝	chỉ
茨	tì
茫	mang
茭	giao
茯	phục
茰	du
茱	thù
茲	tư
茴	hồi
茵	nhân
茶	trà
茸	nhung
茹	như
茺	sung
茼	đồng
荀	tuân
荃	thuyên
荄	cai
荅	đáp
荆	kinh
荇	hạnh
荈	suyễn
草	thảo
荊	kinh
荏	nhẫm
荐	tiến
荑	đề
荒	hoang
荳	đậu
荷	hà
荸	bột
荻	địch
荼	đồ
荽	tuy
莅	lị
莆	phủ
莉	lị
莊	trang
莎	toa
莒	cử
莓	môi
莖	hành
莘	sân
莙	quân
莛	đình
莝	toả
莞	hoàn
莠	dửu
莢	giáp
莧	hiện
莨	lang
莩	phu
莪	nga
莫	mạc
莾	mãng
菀	uyển
菁	tinh
菅	gian
菇	cô
菉	lục
菊	cúc
菌	khuẩn
菑	truy
菓	quả
菔	bặc
菖	xương
菘	tùng
菜	thái
菟	thỏ
菠	ba
菡	hạm
菩	bồ
菪	đãng
菫	cận
華	hoa
蕋	nhị
蕎	kiều
蕓	vân
蕕	du
蕖	cừ
蕘	nhiêu
蕙	huệ
蕝	toát
蕞	tối
蕡	phần
蕢	quỹ
蕤	nhuy
蕨	quyết
蕩	đãng
蕪	vu
蕭	tiêu
諺	ngạn
諼	huyên
諾	nặc
遘	cấu
遛	lưu
遜	tốn
遝	đạp
遞	đệ
遠	viễn
鍊	luyện
鍋	oa
鍍	độ
鍔	ngạc
鍘	trát
鍛	đoán
鍤	tráp
鍥	khiết
鍪	mâu
鍬	thiêu
鍰	hoàn
鍱	diệp
菰	cô
菱	lăng
菲	phỉ
菴	am
菸	ư
菹	trư
菼	thảm
菽	thục
菾	điềm
萁	ki
萃	tuỵ
萄	đào
萆	tì
萇	trường
萊	lai
萋	thê
萌	manh
萍	bình
萎	nuy
萏	đạm
萑	hoàn
萬	vạn
萱	huyên
萲	huyên
萵	oa
萸	du
萹	phiên
萼	ngạc
落	lạc
葅	thư
葆	bảo
葉	diệp
葑	phong
葖	đột
著	trứ
葘	truy
葚	thậm
葛	cát
葡	bồ
董	đổng
葦	vi
葩	ba
葫	hồ
葬	táng
葭	gia
葯	ước
葱	thông
葳	uy
葵	quỳ
葶	đình
葷	huân
葸	tỉ
葹	thi
葺	tập
蒂	đế
蒐	sưu
蒔	thì
蒙	mông
蒜	toán
蒞	lị
蒟	củ
蒡	bảng
蒨	thiến
蒯	khoái
蒱	bồ
蒲	bồ
蒴	sóc
蒸	chưng
蒹	kiêm
蒺	tật
蒻	nhược
蒼	thương
蒿	hao
蓀	tôn
蓁	trăn
蓂	minh
蓄	súc
蓆	tịch
蓇	cốt
蓉	dong
蓊	ống
蓋	cái
蓍	thi
蓏	loả
蓐	nhục
蓑	thoa
蓓	bội
蓧	điệu
蓬	bồng
蓮	liên
蓯	thung
蓰	tỉ
蓱	bình
蓴	thuần
蓷	thôi
蓺	nghệ
蓼	liệu
蓽	tất
蓿	túc
蔆	lăng
蔑	miệt
蔓	mạn
蔔	bặc
蔕	đế
蔗	giá
蔚	uý
蔞	lâu
蔟	thốc
蔡	thái
蔣	tương
蔥	thông
蔦	điểu
蔬	sơ
蔭	ấm
蔴	ma
蔻	khấu
蔽	tế
蔾	lê
蕁	tầm
蕃	phiền
蕆	siển
蕈	khuẩn
蕉	tiêu
蕊	nhị
蕳	gian
蕷	dự
蕹	ung
蕻	hống
蕾	lôi
薀	ôn
薄	bạc
藻	tảo
藼	huyên
藿	hoắc
蘀	thác
蘂	nhị
蘄	kỳ
蘅	hành
蘆	lô
蘇	tô
蘊	uẩn
蘋	tần
蘐	huyên
蘑	ma
蘖	nghiệt
蘗	bách
蘘	nhương
蘚	tiển
蘝	liêm
蘞	liêm
蘤	hoa
蘧	cừ
蘩	phiền
蘭	lan
蘸	trám
蘺	li
蘼	mi
蘿	la
虀	tê
虀	tê
虆	luy
虍	hô
虎	hổ
虐	ngược
虒	ti
虓	hao
虔	kiền
處	xử
虖	hô
虙	mật
虛	hư
虜	lỗ
虞	ngu
號	hào
虡	cự
虢	quắc
虧	khuy
虫	trùng
虬	cầu
虯	cầu
虱	sắt
虹	hồng
虺	huỷ
蚊	văn
蚋	nhuế
蚌	bạng
蚍	tì
蚑	kỳ
蚓	dẫn
蚕	tàm
蚘	hồi
蚜	nha
蚣	công
蚤	tảo
蚦	nhiêm
蚧	giới
蚨	phù
蚩	si
蚪	đẩu
蚯	khâu
蚰	du
蚱	trách
蚳	chỉ
蚶	ham
蚺	nhiêm
蚿	huyền
蛀	chú
蛄	cô
蛆	thư
蛇	xà
蛉	linh
蛋	đản
蛑	mâu
蛔	hồi
蛕	hồi
蛘	dạng
蛙	oa
蛛	chu
蛞	khoát
蛟	giao
蛤	cáp
蛩	cung
蛭	điệt
蛸	sao
蛹	dũng
蛺	kiệp
蛻	thuế
蛼	xa
蛾	nga
蜀	thục
蜂	phong
蜃	thận
蜆	hiện
蜇	triết
蜈	ngô
蜉	phù
蜊	lị
蜋	lang
蜍	thừ
蜎	quyên
蜑	đản
蜒	diên
蜓	đình
蜘	tri
蜚	phỉ
蜜	mật
蜞	kỳ
蜡	chá
蜢	mãnh
蜣	khương
蜥	tích
蜨	điệp
蜩	điêu
蜮	vực
蜰	phì
蜴	dịch
蜷	quyền
蜹	nhuế
蜺	nghê
蜻	tinh
蜼	vị
蜾	quả
蜿	uyển
蝀	đông
蝃	đế
蝌	khoa
蝎	hạt
蝓	du
蝕	thực
蝗	hoàng
蝘	yển
蝙	biên
蝟	vị
蝠	bức
蝡	nhuyễn
蝣	du
蝤	tù
蝥	mâu
蝦	hà
蝨	sắt
蝮	phúc
蝯	viên
蝱	manh
蝴	hồ
蝶	điệp
蝸	oa
蝻	nam
螂	lang
螃	bàng
螄	si
螈	nguyên
螋	sưu
融	dung
螓	tần
螗	đường
螘	nghĩ
螙	đố
螞	mã
螟	minh
螡	văn
螢	huỳnh
螣	đằng
螫	thích
螬	tào
螭	li
螮	đế
螯	ngao
螳	đường
螵	phiêu
螺	loa
螻	lâu
螽	chung
螿	tương
蟀	suất
蟁	văn
蟄	chập
蟆	mô
蟈	quắc
蟊	mâu
蟋	tất
蟒	mãng
蟕	chuỷ
蟛	bành
蟠	bàn
蟢	hỉ
蟣	kỉ
蟥	hoàng
蟪	huệ
蟫	đàm
蟬	thiền
蟮	thiện
蟯	nhiêu
蟲	trùng
蟶	sanh
蟹	giải
蟺	thiện
蟻	nghĩ
蟾	thiềm
蠁	hưởng
蠃	loã
蠅	dăng
蠆	sái
蠉	huyên
蠊	liêm
蠋	trục
蠍	hiết
蠐	tề
蠑	vinh
蠓	mông
蠔	hào
蠕	nhuyễn
蠖	oách
蠘	tiệt
蠙	tân
蠛	miệt
蠜	phàn
蠟	lạp
蠡	lễ
蠢	xuẩn
蠣	lệ
蠧	đố
蠨	tiêu
蠭	phong
蠱	cổ
蠲	quyên
蠵	huề
蠶	tàm
蠹	đố
蠺	tàm
蠻	man
蠼	quặc
血	huyết
衁	hoang
衂	nục
衄	nục
衅	hấn
衊	miệt
衋	hực
行	hành
衍	diễn
衎	khản
衒	huyễn
術	thuật
衕	đồng
衖	hạng
街	nhai
衙	nha
衚	hồ
衛	vệ
衝	xung
衞	vệ
衡	hành
衢	cù
衣	y
表	biểu
衩	xái
衫	sam
衭	phu
衭	tốt
衮	cổn
衰	suy
衲	nạp
衵	nật
衷	trung
衺	tà
衽	nhẫm
衾	khâm
衿	câm
袁	viên
袂	mệ
袄	áo
袈	ca
袋	đại
袌	bão
袍	bào
袒	đản
袖	tụ
袗	chẩn
袜	mạt
袞	cổn
袟	dật
袠	trật
袤	mậu
袪	khư
被	bị
袱	phục
袴	khố
袵	nhẫm
袷	giáp
袺	kết
袽	như
袿	khuê
裀	nhân
裁	tài
裂	liệt
裊	niểu
裋	thụ
裎	trình
裏	lí
裒	bầu
裔	duệ
裕	dụ
裘	cừu
裙	quần
裛	ấp
補	bổ
裝	trang
裟	sa
裠	quần
裡	lí
裨	bì
裯	chù
裰	chuyết
裱	phiếu
裳	thường
裴	bùi
裸	loã
裹	khoã
裼	tích
製	chế
裾	cư
褂	quái
複	phức
褊	biển
褌	côn
褎	tụ
褏	tụ
褐	hạt
褒	bao
褓	bảo
褘	huy
褙	bối
褚	trử
褞	ôn
褡	đáp
褥	nhục
褦	nại
褧	quýnh
褪	thốn
褫	sỉ
褰	khiên
褱	hoài
褲	khố
褵	li
褶	điệp
褸	lũ
襪	miệt
襫	thích
襬	bi
襭	hiệt
襮	bộc
襯	sấn
襲	tập
襶	đái
襻	phán
襼	nghệ
襾	á
西	tây
要	yếu
覈	hạch
覉	ki
覊	ki
見	kiến
規	quy
覓	mịch
視	thị
覘	siêm
覜	thiếu
覡	hích
覥	diễn
覦	du
覧	lãm
覩	đổ
親	thân
覬	kí
覯	cấu
