役 dịch
彽 彽
瓞 điệt
遍 biến
徼 kiếu
筏 phiệt
術 thuật
笭 笭
籤 thiêm
笒 笒
徖 徖
衚 hồ
德 đức
徛 徛
劮 劮
篠 tiểu
瓥 瓥
筱 tiểu
彿 phất
徘 bồi
律 luật
籥 thược
徆 徆
筡 筡
筌 thuyên
衎 khản
箯 tiên
行 hành
簽 thiêm
答 đáp
衙 nha
徑 kính
征 chinh
彶 彶
篌 hầu
衡 hành
復 phục
彾 彾
徻 徻
徐 từ
御 ngự
從 tòng
筰 tạc
慫 túng
徇 tuẫn
彴 彴
瓝 瓝
瓟 瓟
篟 篟
咎 cữu
徦 徦
笮 笮
徲 徲
聳 tủng
衖 hạng
徉 dương
徽 huy
黴 mi
鰴 鰴
徵 trưng
徾 徾
微 vi
後 hậu
徊 hồi
徹 triệt
徿 徿
徬 bạng
往 vãng
彷 bàng
衒 huyễn
斞 斞
徙 tỉ
忀 忀
乇 乇
昏 hôn
筍 duẩn
筷 khoái
鵖 鵖
笉 笉
笏 hốt
卽 tức
剩 thặng
氐 để
旣 ký
鄎 鄎
笓 笓
笱 cú
笣 bao
印 ấn
篘 篘
牛 ngưu
犦 犦
犋 犋
犅 犅
看 khán
犑 犑
籍 tịch
犈 犈
牡 mẫu
特 đặc
犢 độc
犐 犐
牿 牿
犞 犞
牴 để
牪 牪
牲 sinh
籀 trứu
我 ngã
犥 犥
牻 牻
犆 犆
篲 tuệ
牸 tự
犗 犗
牯 cổ
犄 ỷ
牞 牞
牰 牰
牬 牬
生 sanh
箐 箐
簀 trách
牾 ngộ
拜 bái
犡 犡
牼 khanh
觕 觕
犍 kiền
邦 bang
失 thất
牧 mục
牷 牷
牝 tẫn
牠 tha
物 vật
犓 犓
筘 筘
犌 犌
箍 cô
牣 nhận
簎 簎
簼 簼
犪 犪
犧 hi
犕 犕
箝 kiềm
毛 mao
犣 犣
籜 thác
犤 犤
牳 牳
犒 khao
犉 犉
犝 犝
篔 vân
舕 舕
垕 垕
舑 舑
鵠 hộc
鴰 quát
鵅 鵅
鴭 鴭
舔 thiểm
舐 thỉ
筥 cử
舐 thỉ
阜 phụ
勂 勂
帥 suất
蛗 蛗
刮 quát
劄 tráp
頧 頧
舔 thiểm
師 sư
簬 簬
郜 cáo
郈 hậu
雒 lạc
啟 khải
簞 đan
甜 điềm
峊 峊
簨 tuẩn
笢 笢
烏 ô
戶 hộ
肩 kiên
扃 quynh
扁 biển
勳 huân
扊 扊
所 sở
殷 ân
笤 笤
戾 lệ
籃 lam
筍 duẩn
篋 khiếp
扉 phi
篚 phỉ
帚 trửu
筐 khuông
籊 籊
笥 tứ
籃 lam
雇 cố
篤 đốc
笸 笸
扈 hỗ
戺 戺
扇 phiến
房 phòng
扆 ỷ
戽 hố
扂 điếm
升 thăng
箭 tiễn
簸 bá
簊 簊
鷑 鷑
衆 chúng
箬 nhược
簧 hoàng
箕 ki
衃 衃
衄 nục
憩 khế
衈 衈
卹 tuất
篝 câu
衊 miệt
贊 tán
臬 nghiệt
皋 cao
毯 thảm
鶂 nghịch
鶞 鶞
鵚 鵚
毨 毨
兟 兟
毳 thuế
鬼 quỷ
毧 nhung
毬 cầu
臭 xú
瞂 瞂
穨 đồi
頹 đồi
毢 tai
毽 kiện
郳 郳
郋 郋
歋 歋
氌 氌
臮 臮
息 tức
憩 khế
氁 氁
氆 氆
氆 氆
鼻 tị
毸 毸
鼻 tị
氈 chiên
罪 tội
毰 bồi
鼲 鼲
鼰 鼰
鼳 鼳
覛 覛
覣 覣
鼷 hề
鼢 phẫn
笯 笯
箹 ước
鼭 鼭
鼨 鼨
鼪 sinh
兜 đâu
魏 ngụy
鼶 鼶
系 hệ
鼣 鼣
鼥 bạt
籪 đoán
瓜 qua
鼵 鼵
鼬 dứu
鼯 ngô
鼫 thạch
瓾 瓾
鼮 đình
篆 triện
氏 thị
鼩 鼩
鼱 鼱
筎 筎
鼴 yển
卬 ngang
鼸 鼸
鼤 鼤
笝 笝
睾 cao
鷭 鷭
鶹 lưu
箘 箘
卑 ti
簂 簂
箇 cá
囟 tín
囪 thông
勫 勫
笚 笚
籮 la
篾 miệt
箅 箅
粵 việt
囪 thông
鄱 bà
飛 phi
匆 thông
翻 phiên
篳 tất
臼 cữu
興 hưng
盥 quán
身 thân
兒 nhi
輿 dư
帠 nghễ
叟 tẩu
歃 sáp
臾 du
舁 dư
鼠 thử
舅 cữu
與 dữ
舄 tích
昝 昝
艒 艒
舥 舥
簻 簻
籬 li
艀 艀
籠 lung
篣 篣
筊 筊
船 thuyền
艄 sao
艡 艡
舶 bạc
鵃 鵃
艎 艎
舨 bản
艂 艂
舽 舽
篷 bồng
艞 艞
簅 簅
笐 笐
般 bàn
船 thuyền
簉 sứu
籩 biên
艑 艑
艘 tao
舵 đà
簅 簅
舿 舿
艜 艜
舯 舯
螽 chung
艛 艛
舳 trục
舡 hang
舸 khả
篴 địch
籯 doanh
艋 mãnh
艇 đĩnh
艬 艬
艭 艭
舲 linh
艙 thương
箤 箤
艅 艅
舴 trách
籚 籚
艓 艓
虒 ti
箎 trì
咎 cữu
笘 thiêm
篙 cao
篰 篰
籇 籇
箷 箷
舠 đao
艉 艉
艦 hạm
簇 thốc
艦 hạm
箊 箊
笠 lạp
艨 mông
舼 舼
艗 dật
艤 nghĩ
艏 thủ
艖 艖
艚 艚
舢 san
篱 li
艐 艐
笀 笀
舺 舺
簑 thoa
艕 艕
航 hàng
舫 phảng
籧 cừ
艣 lỗ
艫 lô
艟 đồng
舷 huyền
艩 艩
戈 qua
、 、
廄 cứu
廄 cứu
良 lương
禸 nhựu
廁 xí
廮 廮
尃 phu
塱 塱
鵏 鵏
鷛 鷛
郙 郙
鄘 dong
能 năng
糜 mi
麼 ma
麾 huy
魔 ma
黂 黂
靡 mĩ
磨 ma
鄺 quảng
廞 廞
怷 怷
摩 ma
黀 黀
麼 ma
床 sàng
廂 sương
麻 ma
糜 mi
塺 塺
穈 môn
麼 ma
犘 犘
麾 huy
魔 ma
黂 黂
靡 mĩ
磨 ma
庲 庲
摩 ma
黀 黀
麼 ma
縻 mi
冰 băng
昶 sưởng
盚 盚
皴 thuân
剫 剫
救 cứu
裘 cừu
禓 禓
禔 đề
禢 禢
禍 họa
禂 禂
禈 禈
廠 xưởng
祖 tổ
禐 禐
視 thị
禕 y
禷 禷
社 xã
祛 khư
禱 đảo
禧 hi
鷓 chá
祰 祰
祩 祩
祅 祅
祈 kỳ
祋 đoái
祗 chi
祑 祑
禶 禶
祇 kỳ
禠 ti
祓 phất
祴 cai
禛 chân
祜 hỗ
祐 hựu
祌 祌
祧 thiêu
神 thần
顣 túc
禰 nễ
祆 hiên
祳 祳
祏 祏
福 phúc
禲 禲
禋 yên
禫 đạm
礽 nhưng
祁 kỳ
鄬 鄬
祪 祪
祔 phụ
祣 祣
祄 祄
禬 禬
禴 dược
祫 hợp
祚 tộ
憑 bằng
慼 thích
祂 tha
祕 bí
礿 dược
祹 祹
禊 hễ
祝 chúc
禪 thiện
祀 tự
蹙 túc
祒 祒
祲 tẩm
祤 祤
祠 từ
禡 mạ
祀 tự
禚 禚
祺 kỳ
禖 môi
祥 tường
禮 lễ
禨 禨
祿 lộc
禒 禒
祼 quán
禤 禤
禗 禗
禘 đế
禎 trinh
祊 banh
祉 chỉ
祽 祽
禳 nhương
禭 禭
庄 trang
庱 庱
庤 庤
廅 廅
廧 廧
廒 ngao
廚 trù
戊 mậu
毿 tam
廇 廇
戍 thú
螷 螷
蠯 蠯
剼 剼
戌 tuất
庍 庍
咸 hàm
威 uy
廄 cứu
底 để
牟 mưu
成 thành
允 duẫn
廆 廆
庳 bí
廋 sưu
庾 dữu
戚 thích
戔 tiên
朗 lãng
盞 trản
絫 lũy
參 tham
廊 lang
剷 sản
剆 剆
郎 lang
欴 欴
庬 mang
廘 廘
戎 nhung
甫 phủ
朮 truật
麻 ma
求 cầu
庋 kĩ
廟 miếu
庨 庨
庫 khố
犬 khuyển
義 nghĩa
貵 貵
參 tham
飆 tiêu
猋 tiêu
軬 軬
犮 犮
庵 am
為 vi
欸 ai
慦 慦
廗 廗
彧 úc
尤 vưu
畚 bổn
庸 dong
康 khang
州 châu
廔 廔
庣 庣
划 hoa
庚 canh
賡 canh
唐 đường
凋 điêu
凈 tịnh
凎 凎
庮 庮
決 quyết
凍 đống
冰 băng
凌 lăng
冼 冼
庢 trất
冹 冹
冶 dã
凄 thê
沖 trùng
凞 凞
冽 liệt
廲 廲
冱 hộ
凐 凐
次 thứ
准 chuẩn
冷 lãnh
凔 sương
涂 đồ
冾 冾
惑 hoặc
凝 ngưng
湊 thấu
凊 sảnh
況 huống
臧 tang
馮 phùng
凘 tư
廈 hạ
凗 凗
庌 庌
凅 凅
涼 lương
凜 lẫm
廨 giải
永 vĩnh
廯 廯
序 tự
庭 đình
廕 ấm
之 chi
廢 phế
庂 庂
盜 đạo
資 tư
庥 hưu
栥 栥
府 phủ
粢 tư
膺 ưng
鷹 ưng
應 ứng
鶊 canh
秶 秶
腐 hủ
庈 庈
矣 hĩ
廥 廥
瓷 từ
座 tọa
餈 tư
恣 tứ
咨 tư
楶 楶
廡 vũ
姿 tư
弋 dặc
庀 phỉ
麆 麆
貣 貣
鏖 ao
熊 hùng
麃 biều
麋 mi
麟 lân
塵 trần
鳶 diên
麇 quân
麝 xạ
麂 kỉ
麔 麔
麑 nghê
麙 麙
麤 thô
螚 螚
式 thức
廎 廎
貳 nhị
麎 麎
麜 麜
麠 麠
鄜 phu
麛 麛
隿 隿
態 thái
庇 tí
忒 thắc
麀 ưu
麚 麚
庖 bào
麌 ngu
麒 kỳ
庉 庉
麇 quân
麈 chủ
麍 麍
麡 麡
鴾 鴾
緳 緳
庪 庪
台 thai
枲 tỉ
炱 đài
鶶 鶶
或 hoặc
顑 顑
瓵 瓵
觱 tất
邰 thai
感 cảm
怠 đãi
盛 thịnh
廳 thính
廜 廜
廖 liệu
郕 郕
敷 phu
廦 廦
戒 giới
弁 biện
庴 庴
廝 tư
度 độ
庶 thứ
鴘 鴘
席 tịch
廣 quảng
廑 cận
庠 tường
庹 庹
庰 庰
廉 liêm
尨 mang
戉 戉
廱 ung
廛 triền
廩 lẫm
廙 廙
慶 khánh
廌 trĩ
鹿 lộc
龐 bàng
廓 khuếch
爢 爢
劘 mi
庛 庛
廬 lư
店 điếm
廩 lẫm
十 thập
睹 đổ
煮 chử
寔 thật
都 đô
翥 chứ
宴 yến
巿 phất
寀 thái
鶦 鶦
櫜 cao
獻 hiến
宜 nghi
真 chân
直 trực
橐 thác
蠹 đố
孛 bột
察 sát
囊 nang
南 nam
蟗 蟗
索 tác
疐 chí
穴 huyệt
窩 oa
窯 diêu
窅 yểu
窪 oa
窏 窏
窲 窲
窾 khoản
窐 窐
灶 táo
竇 đậu
窵 điếu
鷏 鷏
竊 thiết
窸 tất
窖 giáo
窌 窌
窮 cùng
窆 biếm
穾 穾
窳 dũ
竅 khiếu
竁 xuế
窊 oa
窗 song
窗 song
竄 thoán
戭 戭
突 đột
窢 窢
窴 窴
窙 窙
究 cứu
帘 liêm
窶 cũ
窕 điệu
空 không
顛 điên
穻 穻
窒 trất
竀 竀
窉 窉
穿 xuyên
穹 khung
穵 ấp
冤 oan
窞 đạm
穸 tịch
窿 lung
歕 phun
窯 diêu
窱 窱
窬 du
容 dong
窄 trách
窇 窇
竊 thiết
窀 truân
窫 窫
窺 khuy
窷 窷
窘 quẫn
翸 翸
窟 quật
窯 diêu
阱 tỉnh
窋 窋
窈 yểu
窠 khỏa
窔 yểu
窣 tốt
窨 ấm
未 vị
宋 tống
鵓 bột
守 thủ
勃 bột
郣 郣
教 giáo
支 chi
檕 檕
墼 kích
麮 麮
鳷 鳷
麰 mâu
轚 轚
蟿 蟿
頍 khuể
麵 miến
麵 miến
麵 miến
罊 罊
麧 麧
麴 khúc
麭 麭
擊 kích
麩 phu
寖 tẩm
攳 攳
翅 sí
麴 khúc
麷 麷
繫 hệ
麶 麶
宵 tiêu
鶴 hạc
審 thẩm
客 khách
宎 yểu
冗 nhũng
寙 寙
宅 trạch
牢 lao
宒 宒
寫 tả
博 bác
栽 tài
專 chuyên
鷒 鷒
宬 宬
載 tái
寪 寪
蛓 蛓
剸 chuyển
酨 酨
臷 臷
磚 chuyên
鄟 鄟
胾 chí
截 tiệt
惠 huệ
哉 tai
戴 đái
裁 tài
卄 nhập
廾 củng
轀 轀
輥 輥
輵 輵
朝 triêu
輣 bành
寘 trí
輖 輖
輞 võng
輍 輍
韓 hàn
輟 xuyết
輎 輎
轔 lân
輘 lăng
轖 sắc
轅 viên
輈 chu
轓 轓
輅 lộ
軠 軠
輴 輴
轎 kiệu
斬 trảm
軗 軗
軓 軓
軧 軧
軼 dật
軞 軞
軶 ách
軱 cô
軝 軝
輗 nghê
戟 kích
輚 輚
輔 phụ
軷 軷
軾 thức
軩 軩
轗 khảm
轆 lộc
轉 chuyển
轟 oanh
輐 輐
轄 hạt
轒 轒
軑 軑
轑 轑
軌 quỹ
軮 軮
寁 寁
軸 trục
軟 nhuyễn
輀 nhi
軯 軯
轣 轣
輊 chí
軒 hiên
輛 lượng
轉 chuyển
軻 kha
輻 phúc
軛 ách
軏 nguyệt
輕 khinh
輓 vãn
輮 nhụ
軟 nhuyễn
輹 phúc
軜 軜
榦 cán
軵 軵
鶾 鶾
軫 chẩn
軨 linh
軡 軡
螒 螒
輪 luân
輇 thuyên
幹 cán
輸 thâu
輸 thâu
乾 can
雗 雗
翰 hàn
斡 oát
軥 cù
軘 軘
輷 oanh
轃 轃
輳 thấu
輤 輤
軹 chỉ
軦 軦
輯 tập
軔 nhận
軺 diêu
轞 hạm
輒 triếp
軔 nhận
輑 輑
轇 giao
轞 hạm
轏 轏
輾 triển
轕 cát
輁 輁
轐 轐
輶 du
轙 轙
轛 轛
軿 bình
軋 yết
輲 輲
轢 lịch
轈 轈
輜 truy
輠 quả
轘 hoàn
轀 轀
轠 轠
轍 triệt
較 giác
軴 軴
轋 轋
軿 bình
轤 lô
輬 輬
輆 輆
丈 trượng
者 giả
宥 hựu
寮 liêu
鶟 鶟
宏 hoành
斄 li
漦 漦
犛 mao
氂 li
孷 孷
寄 kí
剺 li
嫠 li
考 khảo
釐 li
宄 quỹ
孝 hiếu
老 lão
耇 cẩu
協 hiệp
考 khảo
暫 tạm
鏨 tạm
槧 tạm
塹 tiệm
衷 trung
吏 lại
事 sự
寠 cũ
宨 宨
磛 磛
蹔 蹔
妻 thê
宙 trụ
疌 疌
士 sĩ
宣 tuyên
鑋 鑋
寡 quả
宇 vũ
賓 tân
室 thất
矗 súc
寅 dần
賨 tung
宗 tông
完 hoàn
宸 thần
宁 trữ
宕 đãng
富 phú
家 gia
寶 bảo
寇 khấu
定 định
冤 oan
字 tự
鸋 ninh
宛 uyển
剚 chí
惌 惌
寯 tuấn
宿 túc
顁 顁
麥 mạch
寑 寑
它 tha
耆 kỳ
寧 ninh
甯 nịnh
寍 寍
宓 mật
蜜 mật
耄 mạo
密 mật
寲 寲
耋 điệt
害 hại
憲 hiến
害 hại
古 cổ
胡 hồ
鶘 hồ
豁 hoát
鴣 cô
鶷 鶷
毄 毄
宮 cung
克 khắc
割 cát
官 quan
額 ngạch
故 cố
悹 悹
嘏 hỗ
辜 cô
冤 oan
宭 宭
宦 hoạn
宧 宧
寥 liêu
卉 hủy
寞 mịch
賁 bí
寬 khoan
賽 tái
寨 trại
騫 khiên
鶱 鶱
塞 tắc
蹇 kiển
搴 khiên
謇 kiển
寋 寋
褰 khiên
寒 hàn
鼖 鼖
七 thất
剋 khắc
鵷 uyên
兢 căng
勀 勀
剜 oan
剋 khắc
安 an
案 án
鶈 鶈
鴳 yến
寎 寎
頞 át
寐 mị
寱 寱
寢 tẩm
寤 ngụ
寣 寣
郪 郪
覾 覾
車 xa
實 thực
寓 ngụ
寰 hoàn
寊 寊
寵 sủng
寂 tịch
宰 tể
大 đại
乂 nghệ
瘟 ôn
疸 đản
瘍 dương
癇 giản
奲 奲
疤 ba
痕 ngân
有 hữu
冇 冇
痭 痭
瘑 瘑
癭 anh
鵗 鵗
殽 hào
毻 毻
戫 戫
疽 thư
痌 thông
瓻 hi
郗 si
郁 úc
郩 郩
欷 hi
瘵 sái
閷 閷
殺 sát
弒 thí
剎 sát
痳 lâm
疲 bì
殺 sát
弒 thí
癩 lại
剎 sát
瘌 lạt
友 hữu
痧 sa
瘙 瘙
奫 奫
灰 hôi
疢 sấn
痟 tiêu
盔 khôi
瘠 tích
痰 đàm
癆 lao
鷯 liêu
悐 悐
痔 trĩ
奎 khuê
鵟 鵟
痣 chí
猖 xương
猩 tinh
癤 tiết
狚 đán
猑 猑
猲 猲
狠 ngận
獌 獌
猾 hoạt
猧 oa
狙 thư
狪 狪
痸 痸
猺 dao
猙 tranh
狦 狦
狽 bái
玃 quặc
癪 癪
痵 痵
獺 thát
痢 lị
痿 nuy
猀 猀
疼 đông
狄 địch
獙 獙
獟 獟
狤 狤
猿 viên
猘 chế
猁 lị
狅 狅
獯 huân
獢 獢
奅 奅
猦 猦
狌 tính
獅 sư
猵 biên
猏 猏
獥 獥
狐 hồ
瘤 lựu
猈 猈
獀 sưu
獡 獡
猊 nghê
狼 lang
猼 猼
狻 toan
狁 duẫn
狨 nhung
疺 疺
獷 quánh
狘 狘
狖 dứu
狩 thú
獑 獑
豬 trư
狫 狫
獰 nanh
狜 狜
猢 hồ
獠 lão
狶 hi
猗 y
犰 犰
狹 hiệp
狆 狆
狒 phí
狣 狣
狟 狟
獳 獳
獶 獶
獿 獿
獮 tiển
狉 phi
狂 cuồng
獂 獂
犴 ngạn
狋 狋
獗 quyết
犽 犽
獬 giải
猻 tôn
猛 mãnh
疫 dịch
狃 nữu
峱 峱
獝 獝
猱 nhu
瘋 phong
狿 狿
獼 mi
狑 狑
獊 獊
癥 trưng
癓 癓
獪 quái
狳 狳
獫 hiểm
猞 xá
犵 犵
猴 hầu
瘲 túng
痻 痻
狴 bệ
狗 cẩu
猰 猰
狾 狾
獉 trăn
猜 sai
狷 quyến
玁 hiểm
猳 猳
狔 狔
犯 phạm
獦 cát
獛 獛
猶 do
玂 玂
獚 獚
獲 hoạch
獾 hoan
貓 miêu
癟 biết
猣 猣
瘣 瘣
瘜 tức
猭 猭
疧 疧
獵 liệp
猓 猓
狸 li
痺 tí
狎 hiệp
玀 玀
獨 độc
獧 quyến
猥 ổi
瘦 sấu
瘐 dũ
癙 thử
狡 giảo
瘢 ban
犺 犺
獩 獩
狺 ngân
猝 thốt
猇 猇
獄 ngục
獽 獽
獞 đồng
獐 chương
獍 kính
犿 犿
太 thái
痠 toan
痡 phô
疣 vưu
雄 hùng
翃 hoành
痝 痝
奿 奿
瘨 điên
癲 điên
痲 ma
奢 xa
瘏 đồ
痚 痚
痯 痯
奔 bôn
爻 hào
肴 hào
痏 vị
療 liệu
鷞 sương
鸑 nhạc
爽 sảng
希 hi
痷 痷
痍 di
瘞 ế
瘱 瘱
瘸 qua
夯 夯
痂 già
布 bố
在 tại
夼 夼
疿 phi
痋 痋
痱 phi
刈 ngải
存 tồn
奄 yểm
左 tả
疘 giang
奭 thích
癗 lỗi
痞 bĩ
奈 nại
痦 痦
夸 khoa
疔 đinh
奇 kỳ
痾 a
病 bệnh
痘 đậu
瘃 trúc
痙 kinh
瘭 phiêu
症 chứng
九 cửu
夷 di
旭 húc
旮 旮
瘓 hoán
癚 癚
癬 tiển
鳩 cưu
丸 hoàn
厹 厹
痛 thống
奓 tra
痑 痑
癃 lung
癮 ẩn
痾 a
頄 頄
疚 cứu
癈 癈
馗 quỳ
訄 cầu
虓 hao
痽 痽
奪 đoạt
奮 phấn
鵊 鵊
疹 chẩn
瘡 sang
疾 tật
痴 si
疥 giới
癐 癐
頰 giáp
痊 thuyên
瘉 dũ
癒 dũ
疙 ngật
瘊 hầu
郟 giáp
夾 giáp
痤 tọa
痄 trá
痗 mội
疕 疕
帶 đái
癡 si
疪 疪
痀 câu
疶 疶
瘈 khế
瘛 xiết
右 hữu
賀 hạ
疻 疻
架 giá
鵸 鵸
鴐 鴐
毠 毠
攲 khi
剞 kỉ
哿 cả
欹 y
癉 đản
癌 nham
瘕 hà
駕 giá
敧 敧
袈 ca
力 lực
癜 điến
鴮 鴮
綔 綔
瓠 hồ
耷 đáp
脅 hiếp
劦 劦
姭 姭
刳 khô
瘺 lũ
瘳 sưu
套 sáo
匏 bào
加 gia
癖 phích
奩 liêm
勰 hiệp
瘼 mạc
痶 痶
瘔 瘔
瘽 瘽
疳 cam
癱 than
瘩 đáp
癢 dưỡng
痒 dương
羍 羍
瘥 ta
瘚 瘚
癘 lệ
疝 sán
尢 uông
尳 尳
鵪 am
尰 尰
尪 uông
尬 giới
尥 尥
尷 giam
尷 giam
癵 癵
癰 ung
痼 cố
瘝 quan
痹 tí
瘟 ôn
痐 痐
瘰 lỗi
疰 chú
疵 tì
瘁 tụy
瘧 ngược
痁 thiêm
瘯 thốc
瘀 ứ
瘖 âm
瘴 chướng
痎 giai
癠 癠
中 trung
衵 nật
裮 裮
袒 đản
褆 褆
襉 襉
襴 lan
裼 tích
褐 hạt
褟 褟
襮 bộc
裉 裉
巾 cân
帽 mạo
幌 hoảng
帊 帊
幔 mạn
幜 幜
幎 幎
幍 幍
帨 thuế
帔 bí
幃 vi
帩 帩
幬 trù
裯 trù
帕 mạt
幯 幯
幡 phiên
帆 phàm
帙 trật
幮 trù
帴 帴
幓 幓
帗 帗
褌 côn
帾 帾
幏 幏
幰 hiển
幩 phần
央 ương
帎 帎
袓 袓
幁 幁
幊 幊
褑 褑
帄 帄
幅 phúc
幨 xiêm
鄁 鄁
帷 duy
帢 kháp
幠 幠
幘 trách
裯 trù
幧 thiêu
幝 幝
幄 ác
帳 trướng
盅 chung
幙 mạc
幪 mông
帡 帡
幭 幭
冘 冘
幗 quắc
幀 tránh
幟 xí
帖 thiếp
幢 tràng
幛 trướng
鄪 鄪
裕 dụ
裞 裞
衯 衯
襋 襋
襟 khâm
襻 phán
被 bị
袂 mệ
褘 huy
褬 褬
裰 chuyết
衩 sái
襒 襒
襠 đang
裧 裧
袢 袢
裷 裷
書 thư
晝 trú
袡 袡
裬 裬
襓 襓
褂 quái
袪 khư
袺 kết
襭 hiệt
襩 襩
畫 họa
袙 袙
襖 áo
袶 袶
袼 袼
衽 nhẫm
衫 sam
袾 袾
褷 褷
袛 袛
袟 dật
褊 biển
襣 襣
衹 chỉ
裨 bì
褫 sỉ
蚎 蚎
蝐 蝐
蝞 蝞
蝍 tức
蝪 蝪
蝭 蝭
蜴 dịch
蝎 hạt
蚆 蚆
蛝 蛝
蠍 hiết
蟃 蟃
螟 minh
螖 螖
蝸 oa
蠳 蠳
蛶 蛶
蜩 điêu
蛆 thư
蝯 viên
蜉 phù
褦 nại
蠼 quặc
蠷 蠷
蜆 hiện
螇 螇
蚣 công
螉 ông
蚥 蚥
蛻 thuế
蚡 蚡
蚞 蚞
蜙 蜙
蚾 蚾
蜥 tích
蚗 蚗
蝀 đông
蝃 đế
蟝 蟝
蛸 sao
螳 đường
蟷 蟷
蠑 vinh
蟧 蟧
蜷 quyền
蚺 nhiêm
蛙 oa
蟯 nhiêu
蛣 蛣
蟢 hỉ
蟛 bành
蟂 蟂
蝗 hoàng
蝌 khoa
蜊 lị
蟋 tất
蜲 蜲
蟠 bàn
蜂 phong
蛛 chu
蝩 蝩
蛞 khoát
蟜 kiểu
蝺 蝺
蚚 蚚
蚸 蚸
虮 kỉ
虴 虴
蚳 chỉ
蛾 nga
蛈 蛈
蚝 hào
螄 si
螐 螐
蝙 biên
蜧 蜧
蚅 蚅
螝 螝
螑 螑
螅 螅
蛌 蛌
蚔 蚔
蜱 蜱
蟌 蟌
蜺 nghê
螔 螔
蜋 lang
襂 sam
蛑 mâu
蝛 蝛
螂 lang
蜅 蜅
蛷 蛷
蟡 蟡
蛂 蛂
蚘 hồi
螗 đường
蠀 蠀
蜮 vực
蠊 liêm
蟅 蟅
蝷 蝷
蛖 蛖
螰 螰
補 bổ
蝻 nam
螲 螲
蚑 kỳ
蟪 huệ
褲 khố
螹 螹
蝫 蝫
蜨 điệp
蠙 tân
螾 螾
蝖 蝖
蜿 uyển
蛇 xà
螛 螛
蛄 cô
蝴 hồ
蟦 蟦
蟟 蟟
袚 袚
蛦 蛦
螏 螏
蛺 kiệp
螮 đế
蟲 trùng
蠱 cổ
蝂 蝂
螻 lâu
蚰 du
蜵 蜵
虹 hồng
蛨 蛨
蠕 nhu
蝢 蝢
蝡 nhuyễn
蚽 蚽
螈 nguyên
蛭 điệt
虷 hàn
蚖 nguyên
蜄 蜄
虰 虰
蛚 蛚
蚵 蚵
蛃 bính
蝠 bức
蠣 lệ
蚜 nha
蛵 蛵
螵 phiêu
蟫 dâm
蝒 蝒
蟓 蟓
蝜 蝜
蟾 thiềm
蜢 mãnh
蝚 蝚
蜭 蜭
蛹 dũng
蜓 đình
蜒 diên
蚓 dẫn
蛫 蛫
蝑 蝑
蝮 phúc
蚋 nhuế
蚹 phụ
蜼 vị
蟭 蟭
蛉 linh
蚙 蚙
蜘 tri
蚧 giới
蚯 khưu
蜦 蜦
蜍 thừ
蝓 du
蛤 cáp
蝓 du
虼 虼
蜁 蜁
蟘 蟘
蚱 trách
蛜 蛜
虳 虳
蚐 蚐
蚐 蚐
蜪 蜪
蚍 tì
蝔 蝔
蜌 蜌
蚼 蚼
蝶 điệp
蚌 bạng
螓 tần
蜻 tinh
蝳 蝳
蚨 phù
蜎 quyên
蟬 thiền
蝦 hà
蟤 蟤
蜈 ngô
蠅 dăng
蝘 yển
蠾 蠾
蠮 ế
虭 虭
蛁 蛁
蜛 蜛
蠗 蠗
蟉 蟉
蟳 蟳
蚇 蚇
螞 mã
蟶 sanh
蚷 cự
蜡 chá
蟆 mô
褯 褯
蠓 mông
蝤 tù
蟻 nghĩ
蜣 khương
蟒 mãng
蟥 hoàng
蝧 蝧
螼 螼
蠨 tiêu
蚶 ham
蜞 kỳ
蠖 oách
蠂 蠂
蛘 dạng
蝆 dạng
蠸 蠸
蛢 蛢
蛐 khúc
螬 tào
蠛 miệt
虯 cầu
蝬 蝬
螘 nghĩ
蜬 蜬
蠵 huề
蟣 kỉ
蚴 蚴
虯 cầu
蝝 蝝
蠟 lạp
蝟 vị
蜾 quả
蟔 蟔
蜠 蜠
蟈 quắc
蠋 trục
蠌 蠌
蠉 huyên
蝹 蝹
蛔 hồi
螺 loa
蠝 蠝
螁 螁
蠬 蠬
螃 bàng
螪 螪
蛟 giao
蛀 chú
蚢 蚢
蟙 蟙
蟀 suất
蚪 đẩu
蚊 văn
蠦 蠦
蛅 蛅
蠩 蠩
蜳 蜳
蝏 蝏
蠔 hào
蠰 蠰
蝣 du
蟑 chương
螭 li
虻 manh
蚿 huyền
蟺 thiện
蠐 tề
袕 袕
褣 褣
衼 衼
襶 đái
褚 trữ
袉 袉
史 sử
盎 áng
鴦 ương
袸 袸
裺 裺
襫 thích
褲 khố
裌 裌
串 xuyến
衶 衶
暢 sướng
衴 衴
朄 朄
牉 牉
牘 độc
版 bản
牖 dũ
牌 bài
牋 tiên
川 xuyên
順 thuận
褸 lũ
片 phiến
裶 裶
弗 phất
牏 du
患 hoạn
褙 bối
牒 điệp
牊 牊
婁 lâu
袖 tụ
丳 丳
裫 裫
牓 bảng
袹 袹
襦 nhu
貴 quý
衧 衧
賮 tẫn
盡 tận
虫 trùng
裲 裲
劃 hoạch
襹 襹
裖 裖
北 bắc
邶 bội
裋 thụ
褔 phó
非 phi
剕 phí
兆 triệu
頫 phủ
覜 thiếu
褥 nhục
褾 褾
褼 褼
鬥 đấu
襐 襐
費 phí
襜 xiêm
衱 kiếp
鬩 huých
